PID,MfgrName,ProductName,CatName,RetailPrice,MaxDiscount
10419,Rapkilantor International Group,Truvenazz,Battery,304.01,0.15
10420,Zeezapefin  ,Insipazz,Air Purifier,274.75,0.83
10421,Tippickopin Direct ,Barpebentor,Car Audio,15.33,0.03
10421,Tippickopin Direct ,Barpebentor,MP3 Player,15.33,0.03
10422,Lomwerpar WorldWide Inc,Rapwerpazz,Speaker,384.9,0.34
10423,Hapcadinazz Holdings Inc,Refropistor,Battery,55.5,0.63
10423,Hapcadinazz Holdings Inc,Refropistor,Refridgerator,55.5,0.63
10423,Hapcadinazz Holdings Inc,Refropistor,Tool,55.5,0.63
10424,Cippebollower WorldWide ,Upfropilover,DVD,130.03,0.38
10425,Lomhupax Direct ,Surdiman,Camera Lens,295.88,0.24
10425,Lomhupax Direct ,Surdiman,Speaker,295.88,0.24
10425,Lomhupax Direct ,Surdiman,Video Game,295.88,0.24
10426,Haprobex  Group,Tuprobefex,DVD,118.39,0.79
10426,Haprobex  Group,Tuprobefex,Video Game,118.39,0.79
10427,Repebilover  ,Trutanower,Camera,246.05,0.37
10428,Lombanazz  ,Adkiledover,Computer,157.03,0.05
10428,Lombanazz  ,Adkiledover,Speaker,157.03,0.05
10428,Lombanazz  ,Adkiledover,Vacuum Cleaner,157.03,0.05
10429,Cipnipax  ,Hapsapepicator,Computer,173.21,0.37
10430,Parjuban WorldWide Corp.,Surerin,DVD,298.06,0.56
10430,Parjuban WorldWide Corp.,Surerin,Speaker,298.06,0.56
10430,Parjuban WorldWide Corp.,Surerin,Washer,298.06,0.56
10431,Upkilex Holdings ,Lommunower,Fax,456.59,0.23
10431,Upkilex Holdings ,Lommunower,Scanner,456.59,0.23
10432,Tipweranor  ,Tupwerpefentor,Battery,186.26,0.73
10433,Dopsipegentor Direct ,Dopquestewan,GPS,309.98,0.51
10433,Dopsipegentor Direct ,Dopquestewan,Satellite Radio,309.98,0.51
10433,Dopsipegentor Direct ,Dopquestewan,Tool,309.98,0.51
10434,Tuprobollicator WorldWide ,Zeeglibower,Car Audio,288.96,0.11
10434,Tuprobollicator WorldWide ,Zeeglibower,MP3 Player,288.96,0.11
10434,Tuprobollicator WorldWide ,Zeeglibower,Phone,288.96,0.11
10435,Cipwerponazz Holdings ,Bardudadan,Bluray,499.09,0.5
10436,Klisipor  ,Frokilan,GPS,308.2,0.64
10436,Klisipor  ,Frokilan,TV,308.2,0.64
10437,Frowerupar  ,Raphupexar,Printer,307.33,0.25
10437,Frowerupar  ,Raphupexar,Tool,307.33,0.25
10438,Rapweregicator International ,Parvenar,Camera,133.75,0.67
10438,Rapweregicator International ,Parvenar,Speaker,133.75,0.67
10439,Vartumadax Direct Group,Hapfropover,Phone,58.27,0.35
10440,Bartinistor WorldWide ,Surquestover,Air Purifier,95.84,0.43
10440,Bartinistor WorldWide ,Surquestover,Camera,95.84,0.43
10440,Bartinistor WorldWide ,Surquestover,Dryer,95.84,0.43
10441,Indimplover  Inc,Upmunan,Printer,449.94,0.33
10442,Rezapupar Direct Company,Thruerewazz,DVD,105.59,0.56
10442,Rezapupar Direct Company,Thruerewazz,Refridgerator,105.59,0.56
10442,Rezapupar Direct Company,Thruerewazz,Video Camera,105.59,0.56
10443,Unwerpilax Holdings Group,Qwirobicistor,Camera,231.54,0.72
10444,Surfropover  ,Kliglibentor,Scanner,97.07,0.65
10445,Thrusapentor WorldWide ,Inpickepan,Battery,417.5,0.29
10445,Thrusapentor WorldWide ,Inpickepan,Car Audio,417.5,0.29
10446,Bartinex Direct ,Zeerobover,Recording Equipment,275.42,0.21
10447,Unsipedover WorldWide ,Monwerpepentor,Microwave,161.99,0.28
10447,Unsipedover WorldWide ,Monwerpepentor,Printer,161.99,0.28
10448,Rebanackower Direct ,Groquestazz,Battery,314.44,0.31
10449,Reweror Holdings Company,Varcadinover,Projector,442.69,0.41
10449,Reweror Holdings Company,Varcadinover,Scanner,442.69,0.41
10449,Reweror Holdings Company,Varcadinover,Speaker,442.69,0.41
10450,Uprobax International Group,Parglibackex,Satellite Radio,454.56,0.09
10451,Unpebexower  ,Truwerpantor,Speaker,392.83,0.88
10451,Unpebexower  ,Truwerpantor,Video Camera,392.83,0.88
10452,Adpickegentor Holdings ,Ciperadex,Camera Lens,69.45,0.12
10452,Adpickegentor Holdings ,Ciperadex,CD,69.45,0.12
10452,Adpickegentor Holdings ,Ciperadex,MP3 Player,69.45,0.12
10453,Bartinanor  ,Hapcadin,Camera,192.75,0.08
10453,Bartinanor  ,Hapcadin,Car Audio,192.75,0.08
10454,Barsipicar Holdings Inc,Emkilazz,Recording Equipment,237.36,0.4
10455,Dopsipantor International ,Klifropanistor,Air Purifier,414.94,0.09
10455,Dopsipantor International ,Klifropanistor,Video Game,414.94,0.09
10456,Parquestor  Corp.,Requesteficator,CD,470.39,0.7
10456,Parquestor  Corp.,Requesteficator,Video Camera,470.39,0.7
10456,Parquestor  Corp.,Requesteficator,Washer,470.39,0.7
10457,Endbanimex International Corp.,Adsipinower,Phone,62.78,0.22
10457,Endbanimex International Corp.,Adsipinower,Refridgerator,62.78,0.22
10457,Endbanimex International Corp.,Adsipinower,Tool,62.78,0.22
10458,Inwerpanistor Holdings ,Surfropower,Projector,382.63,0.79
10459,Dopkilaquazz  Group,Upglibadar,Camera Lens,224.04,0.47
10459,Dopkilaquazz  Group,Upglibadar,Microwave,224.04,0.47
10459,Dopkilaquazz  Group,Upglibadar,Recording Equipment,224.04,0.47
10460,Thrutanax  ,Indimanax,GPS,101,0.71
10461,Unwerpegicator WorldWide ,Enddudar,Tool,158.59,0.34
10461,Unwerpegicator WorldWide ,Enddudar,TV,158.59,0.34
10461,Unwerpegicator WorldWide ,Enddudar,Video Game,158.59,0.34
10462,Barpebefentor Holdings Group,Thrutanadistor,Camera,377.83,0.17
10462,Barpebefentor Holdings Group,Thrutanadistor,Phone,377.83,0.17
10463,Varwerilicator  ,Rapwerpackover,Satellite Radio,173.68,0.03
10463,Varwerilicator  ,Rapwerpackover,Vacuum Cleaner,173.68,0.03
10464,Tipsapower Direct Inc,Parjubar,DVD,1.2,0.81
10464,Tipsapower Direct Inc,Parjubar,TV,1.2,0.81
10465,Upjubazz Direct Company,Endfropistor,Air Purifier,380.98,0.65
10465,Upjubazz Direct Company,Endfropistor,Car Audio,380.98,0.65
10465,Upjubazz Direct Company,Endfropistor,Refridgerator,380.98,0.65
10466,Qwidimommazz Holdings Corp.,Tippickantor,Bluray,226.98,0.47
10466,Qwidimommazz Holdings Corp.,Tippickantor,Car Audio,226.98,0.47
10466,Qwidimommazz Holdings Corp.,Tippickantor,Projector,226.98,0.47
10467,Winglibower  Company,Frozapin,TV,449.17,0.15
10468,Dopkilaquazz  Group,Dopzapicator,Camera,138.38,0.47
10468,Dopkilaquazz  Group,Dopzapicator,Recording Equipment,138.38,0.47
10468,Dopkilaquazz  Group,Dopzapicator,Satellite Radio,138.38,0.47
10469,Inrobentor WorldWide ,Thruzapefor,Vacuum Cleaner,65.98,0.83
10470,Emtanor International Corp.,Frorobopazz,MP3 Player,42.26,0.06
10470,Emtanor International Corp.,Frorobopazz,Phone,42.26,0.06
10471,Cipfropefar  ,Varsipan,CD,287.42,0.07
10472,Varrobegower  Company,Trutumicator,TV,105.11,0.85
10473,Monnipistor  ,Supsapanan,Tool,351.65,0.29
10473,Monnipistor  ,Supsapanan,Video Camera,351.65,0.29
10474,Mondimaquan Direct ,Barkilamax,Bluray,209.16,0.43
10475,Zeefropicator Direct ,Emtumplistor,Battery,324.8,0.03
10476,Monrobinistor  ,Barrobicicator,Phone,409.73,0.73
10477,Upfropadar WorldWide Company,Rewerex,GPS,154.36,0.53
10477,Upfropadar WorldWide Company,Rewerex,Recording Equipment,154.36,0.53
10477,Upfropadar WorldWide Company,Rewerex,Washer,154.36,0.53
10478,Frorobex Holdings Group,Tiptinicator,Fax,458.43,0.28
10478,Frorobex Holdings Group,Tiptinicator,Recording Equipment,458.43,0.28
10478,Frorobex Holdings Group,Tiptinicator,Video Game,458.43,0.28
10479,Raphupentor Direct ,Surbanicator,Air Purifier,212.53,0.69
10480,Rapfropistor Direct ,Parhupilin,MP3 Player,21.46,0.45
10480,Rapfropistor Direct ,Parhupilin,Recording Equipment,21.46,0.45
10480,Rapfropistor Direct ,Parhupilin,TV,21.46,0.45
10481,Hapwerommin  Group,Ciprobinantor,Phone,456.4,0.21
10482,Tupvenax Direct ,Parjubexentor,Scanner,431.61,0.7
10483,Winsipexar WorldWide ,Varglibin,Air Conditioner,214.34,0.01
10483,Winsipexar WorldWide ,Varglibin,Phone,214.34,0.01
10483,Winsipexar WorldWide ,Varglibin,Vacuum Cleaner,214.34,0.01
10484,Froroban  ,Zeetinazz,Video Game,218.65,0.09
10485,Indudan International ,Tupcador,Camera,405.24,0.47
10486,Qwidimilicator  ,Lomrobollax,Camera,388.14,0.1
10486,Qwidimilicator  ,Lomrobollax,Dryer,388.14,0.1
10486,Qwidimilicator  ,Lomrobollax,Vacuum Cleaner,388.14,0.1
10487,Parhupar  ,Emjubicator,Battery,493.51,0.67
10487,Parhupar  ,Emjubicator,Bluray,493.51,0.67
10487,Parhupar  ,Emjubicator,Computer,493.51,0.67
10488,Qwivenover Holdings Corp.,Surnipan,DVD,73.62,0.01
10488,Qwivenover Holdings Corp.,Surnipan,Speaker,73.62,0.01
10489,Rapjubepower WorldWide ,Klibanan,Air Conditioner,374.02,0.82
10489,Rapjubepower WorldWide ,Klibanan,Speaker,374.02,0.82
10490,Emtanopex Holdings ,Tupglibewar,Bluray,29.7,0.43
10490,Emtanopex Holdings ,Tupglibewar,Computer,29.7,0.43
10491,Endtumin  ,Suptumax,Camera Lens,246.42,0.07
10491,Endtumin  ,Suptumax,Dryer,246.42,0.07
10491,Endtumin  ,Suptumax,MP3 Player,246.42,0.07
10492,Uprobar  ,Upgliban,TV,424.7,0.88
10493,Trurobax Direct Company,Growerpor,Dryer,409.72,0.7
10493,Trurobax Direct Company,Growerpor,Fax,409.72,0.7
10493,Trurobax Direct Company,Growerpor,GPS,409.72,0.7
10494,Klinipar International Company,Admunower,CD,457.27,0.83
10495,Endsipazz  Corp.,Tupzapar,Battery,437.25,0
10495,Endsipazz  Corp.,Tupzapar,Speaker,437.25,0
10495,Endsipazz  Corp.,Tupzapar,Washer,437.25,0
10496,Uptumicator WorldWide ,Klierar,Phone,73.11,0.9
10496,Uptumicator WorldWide ,Klierar,TV,73.11,0.9
10497,Parpebantor Holdings ,Emnipantor,Car Audio,431.91,0.59
10498,Thrutanax  ,Monzapentor,Printer,231.34,0.71
10498,Thrutanax  ,Monzapentor,Satellite Radio,231.34,0.71
10498,Thrutanax  ,Monzapentor,Tool,231.34,0.71
10499,Supzapollex  ,Cipjubistor,GPS,216.09,0.05
10500,Winwerpadower International Company,Tipzapicar,Phone,191.51,0.86
10500,Winwerpadower International Company,Tipzapicar,Satellite Radio,191.51,0.86
10501,Winjubentor Direct Group,Surhupin,Battery,326.24,0.64
10501,Winjubentor Direct Group,Surhupin,Camera,326.24,0.64
10501,Winjubentor Direct Group,Surhupin,Recording Equipment,326.24,0.64
10502,Retumopicator International ,Innipor,Camera,24.62,0.29
10502,Retumopicator International ,Innipor,GPS,24.62,0.29
10503,Parsipentor Holdings ,Hapbanegantor,CD,249.46,0.9
10503,Parsipentor Holdings ,Hapbanegantor,GPS,249.46,0.9
10503,Parsipentor Holdings ,Hapbanegantor,Tool,249.46,0.9
10504,Cipbanower Direct Company,Suppebollazz,Camera Lens,401.43,0.23
10505,Cipsipover Direct Inc,Fropebin,Fax,168.14,0.54
10505,Cipsipover Direct Inc,Fropebin,GPS,168.14,0.54
10505,Cipsipover Direct Inc,Fropebin,TV,168.14,0.54
10506,Suppickor  ,Grodimanin,Air Purifier,288.72,0.45
10506,Suppickor  ,Grodimanin,Speaker,288.72,0.45
10507,Barsipicator WorldWide ,Klijubommistor,Fax,217.8,0.86
10508,Retanower International Inc,Supbanower,GPS,483.58,0.02
10509,Parpebefex  ,Dopnipilar,Tool,412.56,0.66
10510,Barvenackax Direct Company,Lomdimistor,Phone,6.21,0.03
10510,Barvenackax Direct Company,Lomdimistor,Tool,6.21,0.03
10511,Reerommin Holdings ,Parsapex,Air Purifier,317.02,0.58
10511,Reerommin Holdings ,Parsapex,DVD,317.02,0.58
10511,Reerommin Holdings ,Parsapex,TV,317.02,0.58
10512,Parsapomman  ,Grozapicentor,Air Conditioner,104.35,0.87
10512,Parsapomman  ,Grozapicentor,Battery,104.35,0.87
10512,Parsapomman  ,Grozapicentor,Projector,104.35,0.87
10513,Dopzapentor  Company,Cipbanan,Camera Lens,171.1,0.53
10513,Dopzapentor  Company,Cipbanan,MP3 Player,171.1,0.53
10514,Grotinackover WorldWide ,Monjubicator,GPS,203.58,0.63
10514,Grotinackover WorldWide ,Monjubicator,MP3 Player,203.58,0.63
10514,Grotinackover WorldWide ,Monjubicator,Refridgerator,203.58,0.63
10515,Monkilower Direct ,Tipjubommover,Satellite Radio,144.6,0.85
10516,Suptumepor Holdings ,Monwerpin,Bluray,226.98,0.61
10516,Suptumepor Holdings ,Monwerpin,Recording Equipment,226.98,0.61
10516,Suptumepor Holdings ,Monwerpin,TV,226.98,0.61
10517,Rapvenor WorldWide Group,Doptinaman,Camera Lens,164.49,0.28
10517,Rapvenor WorldWide Group,Doptinaman,Microwave,164.49,0.28
10518,Cipsipentor WorldWide ,Monnipor,Tool,455.03,0.06
10518,Cipsipentor WorldWide ,Monnipor,TV,455.03,0.06
10519,Retinomman International Corp.,Bardudanor,Camera,95.96,0.8
10520,Parnipaquistor WorldWide ,Tipmunollin,Video Camera,492.85,0.76
10521,Emwerpicator  Inc,Adwerpover,Camera Lens,233.48,0.49
10522,Admunaquax Holdings ,Dopdimover,Air Conditioner,376.55,0.11
10522,Admunaquax Holdings ,Dopdimover,Battery,376.55,0.11
10522,Admunaquax Holdings ,Dopdimover,Washer,376.55,0.11
10523,Rappebedgower WorldWide ,Tupsipicantor,Fax,264.36,0.26
10523,Rappebedgower WorldWide ,Tupsipicantor,Washer,264.36,0.26
10524,Rapsipefar Direct Company,Tipsipax,Satellite Radio,37.28,0.04
10524,Rapsipefar Direct Company,Tipsipax,Scanner,37.28,0.04
10525,Tupvenan International ,Rapglibex,Air Purifier,295.84,0.05
10525,Tupvenan International ,Rapglibex,Video Game,295.84,0.05
10526,Hapquestover Direct ,Emsipor,Printer,362.71,0.83
10526,Hapquestover Direct ,Emsipor,Projector,362.71,0.83
10526,Hapquestover Direct ,Emsipor,Tool,362.71,0.83
10527,Uphupentor Holdings ,Qwiwerpar,Air Purifier,195.4,0.08
10528,Embanicower Holdings ,Fromunover,Phone,394.38,0.87
10528,Embanicower Holdings ,Fromunover,Printer,394.38,0.87
10529,Dopquestan WorldWide ,Inpickex,Camera,271.91,0.54
10530,Zeewerpistor Holdings ,Windimegover,Air Purifier,252.69,0.85
10530,Zeewerpistor Holdings ,Windimegover,Printer,252.69,0.85
10531,Varvenower Direct ,Rapzapar,MP3 Player,477.83,0.77
10532,Grokilower Direct Group,Frojubefistor,Computer,423.03,0.63
10532,Grokilower Direct Group,Frojubefistor,Projector,423.03,0.63
10533,Retinomman International Corp.,Tipvenan,DVD,243.35,0.8
10533,Retinomman International Corp.,Tipvenan,Phone,243.35,0.8
10534,Rekilantor  Group,Supglibopantor,Printer,22.01,0.06
10535,Adsipistor Direct ,Inwerex,Battery,195.22,0.07
10536,Dopcadegax Holdings ,Cippebedar,Recording Equipment,432.78,0.78
10536,Dopcadegax Holdings ,Cippebedar,Speaker,432.78,0.78
10537,Trujubicator  Company,Varfropegor,DVD,183.15,0.72
10538,Barquestollicator  ,Emrobin,Refridgerator,312.91,0.21
10538,Barquestollicator  ,Emrobin,Satellite Radio,312.91,0.21
10539,Pardudaquower  Group,Rapwerpaquin,Bluray,51.51,0.75
10540,Winrobupex WorldWide ,Supwerpower,Battery,117.52,0.68
10540,Winrobupex WorldWide ,Supwerpower,Fax,117.52,0.68
10541,Unquestistor WorldWide ,Rewerentor,Air Purifier,171.34,0.7
10541,Unquestistor WorldWide ,Rewerentor,GPS,171.34,0.7
10542,Frorobex Holdings Group,Parfropplantor,Microwave,10.92,0.28
10542,Frorobex Holdings Group,Parfropplantor,Satellite Radio,10.92,0.28
10543,Barnipistor  ,Bargliban,DVD,161.06,0.02
10544,Haptanepin  ,Zeewerpackax,Dryer,368.8,0.65
10544,Haptanepin  ,Zeewerpackax,Recording Equipment,368.8,0.65
10544,Haptanepin  ,Zeewerpackax,Scanner,368.8,0.65
10545,Qwicadplentor Holdings ,Trufropex,Computer,212.68,0.57
10545,Qwicadplentor Holdings ,Trufropex,Microwave,212.68,0.57
10546,Admunaquax Holdings ,Supwerpin,Camera,143.08,0.11
10547,Cipfropex International ,Tipnipar,GPS,254.6,0
10547,Cipfropex International ,Tipnipar,MP3 Player,254.6,0
10547,Cipfropex International ,Tipnipar,Washer,254.6,0
10548,Varpickex  ,Upnipantor,Bluray,207.14,0.58
10548,Varpickex  ,Upnipantor,Microwave,207.14,0.58
10548,Varpickex  ,Upnipantor,Vacuum Cleaner,207.14,0.58
10549,Parsipicator  Company,Inquestamor,DVD,313.68,0.05
10549,Parsipicator  Company,Inquestamor,Recording Equipment,313.68,0.05
10549,Parsipicator  Company,Inquestamor,Video Camera,313.68,0.05
10550,Cipvenistor  Group,Trucadopex,Video Game,211.28,0.61
10551,Qwipickan International Corp.,Hapbanplax,Microwave,408.62,0.06
10551,Qwipickan International Corp.,Hapbanplax,Recording Equipment,408.62,0.06
10551,Qwipickan International Corp.,Hapbanplax,Video Game,408.62,0.06
10552,Cipdudefower WorldWide ,Hapnipommex,Car Audio,476.87,0.25
10552,Cipdudefower WorldWide ,Hapnipommex,Washer,476.87,0.25
10553,Adwerponantor  Inc,Parquestexicator,MP3 Player,136.37,0.73
10553,Adwerponantor  Inc,Parquestexicator,Satellite Radio,136.37,0.73
10554,Happebegower  ,Emmunonex,Bluray,223.24,0.05
10555,Uphupentor Direct ,Endtumedgover,Air Purifier,458.04,0.44
10555,Uphupentor Direct ,Endtumedgover,Scanner,458.04,0.44
10556,Endpickower  Group,Endtanor,Microwave,449.69,0.77
10557,Endpickimicator  ,Reerin,Speaker,260.26,0.54
10557,Endpickimicator  ,Reerin,Video Game,260.26,0.54
10557,Endpickimicator  ,Reerin,Washer,260.26,0.54
10558,Winfropanover International ,Dopniponover,Air Conditioner,213.19,0.24
10558,Winfropanover International ,Dopniponover,GPS,213.19,0.24
10558,Winfropanover International ,Dopniponover,Scanner,213.19,0.24
10559,Retumicower  ,Thrudimex,Dryer,106.59,0.89
10559,Retumicower  ,Thrudimex,Fax,106.59,0.89
10559,Retumicower  ,Thrudimex,GPS,106.59,0.89
10560,Winbanower WorldWide Corp.,Qwierantor,GPS,305.43,0.83
10561,Qwirobicator Holdings ,Emnipollantor,TV,94.32,0.67
10562,Adkililar Holdings Company,Adtinicantor,Car Audio,323.42,0.51
10562,Adkililar Holdings Company,Adtinicantor,Fax,323.42,0.51
10562,Adkililar Holdings Company,Adtinicantor,Tool,323.42,0.51
10563,Barpickinicator  ,Varsapexin,Video Game,212.67,0.18
10563,Barpickinicator  ,Varsapexin,Washer,212.67,0.18
10564,Tipbanin International ,Klijubax,Fax,160.87,0.58
10565,Lomsapan  Group,Haptumex,Video Game,28.39,0.16
10566,Barsapover Direct ,Lomzapower,Car Audio,394,0.45
10566,Barsapover Direct ,Lomzapower,Phone,394,0.45
10566,Barsapover Direct ,Lomzapower,Projector,394,0.45
10567,Winkilinan International ,Barsipar,Refridgerator,361,0.76
10568,Klieregower WorldWide ,Vardudplan,Scanner,150.09,0.9
10569,Grovenover  ,Qwijubimower,Car Audio,9.36,0.62
10569,Grovenover  ,Qwijubimower,Fax,9.36,0.62
10569,Grovenover  ,Qwijubimower,Printer,9.36,0.62
10570,Partinax Direct Company,Groglibentor,Camera Lens,211.82,0.25
10570,Partinax Direct Company,Groglibentor,Car Audio,211.82,0.25
10571,Bartinex Direct ,Surrobepar,Air Conditioner,44.83,0.21
10571,Bartinex Direct ,Surrobepar,Air Purifier,44.83,0.21
10572,Emmunantor  ,Partumor,Air Purifier,351.58,0.34
10572,Emmunantor  ,Partumor,Fax,351.58,0.34
10572,Emmunantor  ,Partumor,Refridgerator,351.58,0.34
10573,Cipfropax  ,Tupnipopover,CD,404.52,0.71
10573,Cipfropax  ,Tupnipopover,Printer,404.52,0.71
10574,Endsipazz  Corp.,Aderentor,DVD,478.45,0
10574,Endsipazz  Corp.,Aderentor,GPS,478.45,0
10575,Parfropicator International ,Trupebegicator,Camera Lens,322.5,0.03
10575,Parfropicator International ,Trupebegicator,Video Game,322.5,0.03
10576,Intanimax International Company,Winmunazz,Car Audio,223.55,0.2
10576,Intanimax International Company,Winmunazz,Fax,223.55,0.2
10577,Endmunistor WorldWide ,Hapdiman,CD,216.49,0.27
10577,Endmunistor WorldWide ,Hapdiman,Scanner,216.49,0.27
10578,Thrutinegin Direct ,Raprobax,CD,395.56,0.45
10578,Thrutinegin Direct ,Raprobax,Refridgerator,395.56,0.45
10578,Thrutinegin Direct ,Raprobax,TV,395.56,0.45
10579,Supfropan Holdings ,Zeesapistor,Bluray,324.6,0.77
10579,Supfropan Holdings ,Zeesapistor,Phone,324.6,0.77
10580,Tipfropefax  ,Unjubicator,Car Audio,153.76,0
10580,Tipfropefax  ,Unjubicator,DVD,153.76,0
10581,Insipexicator WorldWide Corp.,Empickanentor,Camera Lens,109.11,0.02
10581,Insipexicator WorldWide Corp.,Empickanentor,Computer,109.11,0.02
10582,Refropackentor Direct Company,Cipzapanor,Battery,488.26,0.71
10582,Refropackentor Direct Company,Cipzapanor,Projector,488.26,0.71
10583,Vartinax International Corp.,Dopquestaquax,Dryer,81.7,0.18
10583,Vartinax International Corp.,Dopquestaquax,Scanner,81.7,0.18
10584,Varwerpanover  ,Zeejubonover,Washer,61.63,0.2
10585,Frowerpexentor Direct ,Gromunan,Computer,344.07,0.85
10585,Frowerpexentor Direct ,Gromunan,Dryer,344.07,0.85
10585,Frowerpexentor Direct ,Gromunan,Microwave,344.07,0.85
10586,Winquestonin Direct Group,Tippebefin,Battery,1.95,0.4
10586,Winquestonin Direct Group,Tippebefin,Speaker,1.95,0.4
10587,Parpebefex  ,Adhupilentor,DVD,287.65,0.66
10588,Parpebican Direct ,Rapmunplex,Recording Equipment,21.11,0.51
10589,Retumanentor  Inc,Barerefentor,Bluray,63.97,0.6
10589,Retumanentor  Inc,Barerefentor,Refridgerator,63.97,0.6
10590,Inglibentor WorldWide ,Dopmunonex,Battery,245.53,0.49
10590,Inglibentor WorldWide ,Dopmunonex,CD,245.53,0.49
10590,Inglibentor WorldWide ,Dopmunonex,Microwave,245.53,0.49
10591,Cipsapex  ,Tuperazz,Air Conditioner,173.53,0.2
10591,Cipsapex  ,Tuperazz,Camera,173.53,0.2
10592,Varwerpewax Holdings ,Inpickin,Microwave,469.96,0.44
10592,Varwerpewax Holdings ,Inpickin,Speaker,469.96,0.44
10593,Supericator WorldWide Company,Windiministor,Dryer,207.32,0.34
10593,Supericator WorldWide Company,Windiministor,Microwave,207.32,0.34
10593,Supericator WorldWide Company,Windiministor,Recording Equipment,207.32,0.34
10594,Growerpicator Holdings ,Lomtumor,Camera,246.09,0.49
10594,Growerpicator Holdings ,Lomtumor,Camera Lens,246.09,0.49
10594,Growerpicator Holdings ,Lomtumor,TV,246.09,0.49
10595,Uptumex International ,Lomrobover,Air Conditioner,24.2,0.34
