Product,Date,SalePrice
5551,2007-07-27,349.03
6870,2007-07-27,256.31
8950,2007-07-27,55.65
19764,2007-07-27,193.38
20679,2007-07-27,287.78
868,2007-07-28,1.79
2445,2007-07-28,312.72
3528,2007-07-28,270.68
3530,2007-07-28,156.13
3701,2007-07-28,90.13
6811,2007-07-28,135.96
8747,2007-07-28,112.49
11857,2007-07-28,295.12
12515,2007-07-28,299.65
13419,2007-07-28,63.81
17990,2007-07-28,214.78
1084,2007-07-29,138.45
2065,2007-07-29,72.73
2771,2007-07-29,265.15
3274,2007-07-29,131.99
4299,2007-07-29,388.65
4533,2007-07-29,73.99
6269,2007-07-29,221.34
8843,2007-07-29,223.4
14455,2007-07-29,169.19
17673,2007-07-29,34.01
21796,2007-07-29,86.12
23120,2007-07-29,319.72
2085,2007-07-30,73.26
5627,2007-07-30,184.01
8711,2007-07-30,135.89
10271,2007-07-30,96.3
10358,2007-07-30,60.2
11862,2007-07-30,129.71
13084,2007-07-30,323.73
13177,2007-07-30,456.34
13985,2007-07-30,383.97
20860,2007-07-30,129.58
24441,2007-07-30,333.39
3847,2007-07-31,319.04
4146,2007-07-31,21.63
4213,2007-07-31,25.61
6744,2007-07-31,244.75
6995,2007-07-31,31.44
7657,2007-07-31,134.75
8095,2007-07-31,205.62
9989,2007-07-31,487.75
14608,2007-07-31,117.49
21361,2007-07-31,317.39
22698,2007-07-31,189.45
23605,2007-07-31,91.1
1126,2007-08-01,284.07
1625,2007-08-01,280.91
5665,2007-08-01,106.32
8058,2007-08-01,1.54
10290,2007-08-01,354.9
10917,2007-08-01,63.61
11739,2007-08-01,109.15
12269,2007-08-01,197.89
12758,2007-08-01,440.71
15710,2007-08-01,83.48
19645,2007-08-01,325.59
21174,2007-08-01,379.58
1790,2007-08-02,9.51
2405,2007-08-02,52.28
3127,2007-08-02,226.47
3973,2007-08-02,475.43
6400,2007-08-02,81.38
7522,2007-08-02,283.44
9132,2007-08-02,124.68
12901,2007-08-02,6.33
20211,2007-08-02,9.15
20248,2007-08-02,208.03
21159,2007-08-02,409.8
1334,2007-08-03,332.44
2339,2007-08-03,200.59
3617,2007-08-03,256.26
4717,2007-08-03,327.94
4867,2007-08-03,57.15
5001,2007-08-03,129.42
5408,2007-08-03,18.7
5882,2007-08-03,481.57
6351,2007-08-03,104.51
6872,2007-08-03,135.79
8752,2007-08-03,170.56
8846,2007-08-03,163.78
14800,2007-08-03,56.9
15109,2007-08-03,11.96
19739,2007-08-03,142.45
25067,2007-08-03,3979.09
344,2007-08-04,424.65
588,2007-08-04,241.18
2557,2007-08-04,17.27
4464,2007-08-04,244.48
5132,2007-08-04,34.99
5887,2007-08-04,61.03
7985,2007-08-04,453.15
8186,2007-08-04,120.17
8849,2007-08-04,196.93
9604,2007-08-04,24.3
12858,2007-08-04,39.7
13612,2007-08-04,288.83
18095,2007-08-04,327.73
19028,2007-08-04,141.76
21226,2007-08-04,108.45
21531,2007-08-04,383.72
22172,2007-08-04,136.05
23839,2007-08-04,40.45
24021,2007-08-04,121.12
24758,2007-08-04,5.62
24993,2007-08-04,118.14
2833,2007-08-05,252.26
4975,2007-08-05,84.99
7468,2007-08-05,409.61
7953,2007-08-05,440.65
8228,2007-08-05,23.31
8778,2007-08-05,343.07
9216,2007-08-05,494.61
12871,2007-08-05,322.81
14010,2007-08-05,92.88
16042,2007-08-05,66.57
19959,2007-08-05,25.09
20677,2007-08-05,296.23
21932,2007-08-05,204.81
22339,2007-08-05,193.27
24984,2007-08-05,139.38
1527,2007-08-06,163.55
1843,2007-08-06,38.46
2397,2007-08-06,10.33
2714,2007-08-06,117
6673,2007-08-06,457.46
7657,2007-08-06,142.9
8338,2007-08-06,146.27
9486,2007-08-06,375.39
10134,2007-08-06,273.96
14713,2007-08-06,203.88
18820,2007-08-06,306.14
19963,2007-08-06,400.84
2605,2007-08-07,101.07
2635,2007-08-07,143.63
2712,2007-08-07,2.79
2771,2007-08-07,218.46
6608,2007-08-07,4.03
8325,2007-08-07,419.11
10961,2007-08-07,170.77
12013,2007-08-07,316.18
12770,2007-08-07,177.84
14627,2007-08-07,213.3
20688,2007-08-07,458.26
24427,2007-08-07,77.03
2952,2007-08-08,25.7
3545,2007-08-08,17.89
5955,2007-08-08,288.6
7526,2007-08-08,445.61
7880,2007-08-08,128.91
11810,2007-08-08,51.52
21331,2007-08-08,224.19
938,2007-08-09,58.54
1255,2007-08-09,182.23
1409,2007-08-09,62.23
4617,2007-08-09,78.21
7804,2007-08-09,16.21
8080,2007-08-09,94.48
8771,2007-08-09,254.27
11118,2007-08-09,166.04
14174,2007-08-09,59.48
18217,2007-08-09,155.43
23922,2007-08-09,124.71
2024,2007-08-10,157.79
3354,2007-08-10,13.97
3777,2007-08-10,467.53
4245,2007-08-10,477.61
5133,2007-08-10,201.09
6103,2007-08-10,457.88
7424,2007-08-10,297.94
10717,2007-08-10,301.21
11088,2007-08-10,344.95
11733,2007-08-10,189.11
13877,2007-08-10,287.69
15171,2007-08-10,72.06
20147,2007-08-10,247.32
23933,2007-08-10,451.09
90,2007-08-11,322.03
624,2007-08-11,73.76
2365,2007-08-11,218.31
3864,2007-08-11,470.79
5378,2007-08-11,239.21
5821,2007-08-11,110.39
6009,2007-08-11,77.77
6012,2007-08-11,80.63
7239,2007-08-11,29.1
8309,2007-08-11,138.1
11674,2007-08-11,20.91
16999,2007-08-11,200.17
17168,2007-08-11,268.9
19141,2007-08-11,247.02
21030,2007-08-11,6.6
21992,2007-08-11,184.44
658,2007-08-12,254.08
1386,2007-08-12,54.25
4272,2007-08-12,205.64
4909,2007-08-12,137.33
7400,2007-08-12,53.04
12028,2007-08-12,45.52
12559,2007-08-12,234.94
14923,2007-08-12,111.63
16962,2007-08-12,138.69
18069,2007-08-12,52.32
19144,2007-08-12,160.86
24798,2007-08-12,61.16
2102,2007-08-13,153.02
3263,2007-08-13,75.43
3264,2007-08-13,145.66
5453,2007-08-13,344.24
6160,2007-08-13,218.91
6592,2007-08-13,72.58
7959,2007-08-13,91.56
8149,2007-08-13,153.5
8494,2007-08-13,9.07
13770,2007-08-13,267.28
14983,2007-08-13,306.62
23385,2007-08-13,145.63
24567,2007-08-13,107.85
2121,2007-08-14,309.54
3281,2007-08-14,36.33
3837,2007-08-14,155.56
3988,2007-08-14,367.35
4575,2007-08-14,103.06
6163,2007-08-14,107.12
7005,2007-08-14,68.73
7097,2007-08-14,285.69
8298,2007-08-14,2.76
10756,2007-08-14,257.59
11591,2007-08-14,219.92
15043,2007-08-14,476.75
17484,2007-08-14,283.88
22045,2007-08-14,215.59
2654,2007-08-15,163.74
3394,2007-08-15,124.49
4345,2007-08-15,216.07
6329,2007-08-15,116.17
7025,2007-08-15,140.24
8660,2007-08-15,130.84
8874,2007-08-15,194.52
15789,2007-08-15,389.33
16660,2007-08-15,408.52
17726,2007-08-15,70.52
18347,2007-08-15,50.01
21847,2007-08-15,234.36
24179,2007-08-15,99.07
24275,2007-08-15,94.91
791,2007-08-16,24.21
5412,2007-08-16,207.44
7013,2007-08-16,362.05
9514,2007-08-16,247.8
10275,2007-08-16,226.73
12324,2007-08-16,179.47
16041,2007-08-16,370.29
20324,2007-08-16,61.42
2604,2007-08-17,296.26
3315,2007-08-17,31.05
3492,2007-08-17,89.86
7096,2007-08-17,180.97
8278,2007-08-17,78.31
9221,2007-08-17,177.64
9322,2007-08-17,124.62
10267,2007-08-17,87.95
19994,2007-08-17,320.3
1947,2007-08-18,450.29
2248,2007-08-18,387.09
2753,2007-08-18,386.91
2943,2007-08-18,34.84
6822,2007-08-18,260.96
7970,2007-08-18,248.01
8934,2007-08-18,187.88
9055,2007-08-18,112.86
12900,2007-08-18,43.96
14474,2007-08-18,211.81
2179,2007-08-19,343.75
4041,2007-08-19,222.96
6867,2007-08-19,141.54
7429,2007-08-19,157.22
14466,2007-08-19,332.69
20036,2007-08-19,422.35
20174,2007-08-19,292.08
21778,2007-08-19,277.53
604,2007-08-20,93.7
1020,2007-08-20,2.74
3081,2007-08-20,164.03
5918,2007-08-20,221.21
7918,2007-08-20,430.63
8136,2007-08-20,447.13
9133,2007-08-20,127.62
11893,2007-08-20,485.03
13838,2007-08-20,340.97
15600,2007-08-20,244.59
17253,2007-08-20,49.16
17611,2007-08-20,80.95
20542,2007-08-20,68.84
23333,2007-08-20,58.66
24864,2007-08-20,105.32
2398,2007-08-21,457.45
3038,2007-08-21,40.35
6215,2007-08-21,381.07
7392,2007-08-21,352.44
7821,2007-08-21,52.15
11101,2007-08-21,114.36
13394,2007-08-21,103.22
14800,2007-08-21,54.85
18276,2007-08-21,33.41
18318,2007-08-21,78.93
1075,2007-08-22,199.65
2206,2007-08-22,110.87
2821,2007-08-22,130.42
4113,2007-08-22,85.44
6142,2007-08-22,158.61
7415,2007-08-22,206.37
8365,2007-08-22,227.19
11306,2007-08-22,194.79
18587,2007-08-22,384.19
22217,2007-08-22,22.5
1765,2007-08-23,295.05
2143,2007-08-23,212.68
2175,2007-08-23,171.17
6937,2007-08-23,101.26
7482,2007-08-23,229.87
14130,2007-08-23,72.72
15241,2007-08-23,238.95
16716,2007-08-23,230.69
17551,2007-08-23,164.03
17807,2007-08-23,73.52
19018,2007-08-23,29.51
20358,2007-08-23,81.58
1675,2007-08-24,329.32
1907,2007-08-24,33.6
6372,2007-08-24,84.44
7343,2007-08-24,199.42
7814,2007-08-24,181.05
12098,2007-08-24,222.87
13069,2007-08-24,29.4
13539,2007-08-24,170.55
16497,2007-08-24,366.39
17381,2007-08-24,206.74
17893,2007-08-24,76.12
19793,2007-08-24,226.43
19869,2007-08-24,167.6
20082,2007-08-24,475.47
20559,2007-08-24,257.05
21711,2007-08-24,193.22
24011,2007-08-24,141.75
1667,2007-08-25,114.08
4410,2007-08-25,276.57
7498,2007-08-25,170.48
15033,2007-08-25,24.22
17175,2007-08-25,234.94
19375,2007-08-25,175.33
19697,2007-08-25,424.51
19768,2007-08-25,7.96
23968,2007-08-25,181.25
5037,2007-08-26,312.93
5865,2007-08-26,259.92
8804,2007-08-26,478.56
9960,2007-08-26,98.45
10196,2007-08-26,210.51
10759,2007-08-26,147.02
11181,2007-08-26,124.19
14695,2007-08-26,250.43
18500,2007-08-26,33.66
19195,2007-08-26,99.52
20117,2007-08-26,138.46
501,2007-08-27,173.16
799,2007-08-27,108.63
3381,2007-08-27,156.86
4150,2007-08-27,118.79
4538,2007-08-27,139.98
6621,2007-08-27,41.28
11714,2007-08-27,35.46
11980,2007-08-27,126.55
18529,2007-08-27,125.21
23019,2007-08-27,64.33
23901,2007-08-27,164.7
2191,2007-08-28,168.58
5449,2007-08-28,169.05
6103,2007-08-28,437.76
6595,2007-08-28,129.47
6780,2007-08-28,195.29
7500,2007-08-28,206.65
10827,2007-08-28,144.45
12606,2007-08-28,209.62
14281,2007-08-28,365.89
19072,2007-08-28,298.04
22608,2007-08-28,114.22
22646,2007-08-28,186.58
794,2007-08-29,9.25
1201,2007-08-29,126.92
1208,2007-08-29,334.1
2248,2007-08-29,387.09
2408,2007-08-29,266.62
3732,2007-08-29,105.21
4486,2007-08-29,155.7
4746,2007-08-29,42.29
6151,2007-08-29,94.67
7104,2007-08-29,16.01
7612,2007-08-29,218.63
8300,2007-08-29,104.51
8364,2007-08-29,435.64
9528,2007-08-29,224.65
9556,2007-08-29,330.19
17341,2007-08-29,54.55
23994,2007-08-29,21.07
24253,2007-08-29,249.85
2163,2007-08-30,146.35
5564,2007-08-30,300.23
6838,2007-08-30,171.5
6890,2007-08-30,456.65
7562,2007-08-30,160.68
9521,2007-08-30,118.03
9750,2007-08-30,86.71
9775,2007-08-30,2.61
10054,2007-08-30,109.97
11713,2007-08-30,69.35
12356,2007-08-30,102.85
15474,2007-08-30,193.87
17133,2007-08-30,477.17
18711,2007-08-30,332.68
20021,2007-08-30,22.66
191,2007-08-31,338.12
1115,2007-08-31,145.66
1654,2007-08-31,185.12
2261,2007-08-31,116.75
2764,2007-08-31,187.43
3105,2007-08-31,269.18
3225,2007-08-31,81.64
4910,2007-08-31,274.68
5903,2007-08-31,39.89
7123,2007-08-31,77.11
10977,2007-08-31,374.18
12051,2007-08-31,98.73
12085,2007-08-31,239.7
12206,2007-08-31,133.87
13723,2007-08-31,94.03
13798,2007-08-31,6.61
18676,2007-08-31,95.04
20469,2007-08-31,271.94
20616,2007-08-31,237.85
20637,2007-08-31,272.67
22907,2007-08-31,66.47
22960,2007-08-31,205.38
813,2007-09-01,449.82
2880,2007-09-01,68.59
5246,2007-09-01,216.21
5518,2007-09-01,269.76
9339,2007-09-01,254.96
12145,2007-09-01,113.86
12539,2007-09-01,177.17
14312,2007-09-01,342.18
18238,2007-09-01,270.7
21170,2007-09-01,74.7
21732,2007-09-01,25.32
753,2007-09-02,309.81
1374,2007-09-02,85.31
3285,2007-09-02,135.47
3739,2007-09-02,19.54
9193,2007-09-02,302.65
13634,2007-09-02,84.42
18543,2007-09-02,144.75
21221,2007-09-02,218.75
23968,2007-09-02,186.91
24422,2007-09-02,170.95
3173,2007-09-03,234.42
5345,2007-09-03,45.21
6302,2007-09-03,291.16
7769,2007-09-03,14.22
10506,2007-09-03,201.48
21992,2007-09-03,167.78
22263,2007-09-03,211.73
23125,2007-09-03,82.48
605,2007-09-04,148.38
2418,2007-09-04,235.51
3444,2007-09-04,132.7
3459,2007-09-04,375.95
4576,2007-09-04,215.01
7627,2007-09-04,125.18
9637,2007-09-04,36.01
12668,2007-09-04,174.27
17216,2007-09-04,65.79
17534,2007-09-04,62.18
19263,2007-09-04,178.75
20380,2007-09-04,410.71
20712,2007-09-04,79.16
22942,2007-09-04,48.49
797,2007-09-05,47.07
3062,2007-09-05,113.27
3839,2007-09-05,115.28
5977,2007-09-05,89.58
11410,2007-09-05,168.32
11758,2007-09-05,34.24
12019,2007-09-05,129.74
18379,2007-09-05,114.21
2542,2007-09-06,176.04
2687,2007-09-06,153.95
7942,2007-09-06,31.43
10297,2007-09-06,298.65
16239,2007-09-06,46.94
20985,2007-09-06,215.03
21091,2007-09-06,144.69
21510,2007-09-06,307.84
25146,2007-09-06,8518.01
25288,2007-09-06,501.03
2755,2007-09-07,181.76
3599,2007-09-07,142.83
3894,2007-09-07,143.93
8780,2007-09-07,376.18
11300,2007-09-07,180.93
12733,2007-09-07,156.06
14130,2007-09-07,94.26
14518,2007-09-07,77.76
15010,2007-09-07,93.67
18695,2007-09-07,386.18
19285,2007-09-07,168.93
20588,2007-09-07,60.58
23473,2007-09-07,285.11
2785,2007-09-08,140.6
4259,2007-09-08,100.37
4308,2007-09-08,306.26
9782,2007-09-08,6.98
10081,2007-09-08,51.37
17216,2007-09-08,51.31
17773,2007-09-08,347.33
18351,2007-09-08,28.78
19230,2007-09-08,163.86
19435,2007-09-08,145.24
19740,2007-09-08,248.96
20578,2007-09-08,143.36
21075,2007-09-08,38.7
21150,2007-09-08,210.72
22971,2007-09-08,93.01
24260,2007-09-08,194.15
4075,2007-09-09,93.98
4489,2007-09-09,463.15
6522,2007-09-09,108.45
7093,2007-09-09,288.08
7561,2007-09-09,136.82
7665,2007-09-09,298.5
7988,2007-09-09,161.02
8179,2007-09-09,490.9
8635,2007-09-09,71.26
9747,2007-09-09,111.22
11430,2007-09-09,170.55
16704,2007-09-09,36.77
17205,2007-09-09,145.59
17516,2007-09-09,187.01
18457,2007-09-09,222.81
18936,2007-09-09,31.57
19144,2007-09-09,192.36
21943,2007-09-09,46.6
22105,2007-09-09,128.39
333,2007-09-10,232.87
1123,2007-09-10,44.28
2416,2007-09-10,14.84
4759,2007-09-10,150.92
5886,2007-09-10,117.48
5995,2007-09-10,441.58
7799,2007-09-10,136.28
9576,2007-09-10,102.45
11205,2007-09-10,161.33
11210,2007-09-10,144.87
11595,2007-09-10,144.33
16268,2007-09-10,244.5
17501,2007-09-10,137.3
17773,2007-09-10,296.36
18283,2007-09-10,25.74
19979,2007-09-10,42.41
20708,2007-09-10,76.65
1383,2007-09-11,239.26
4869,2007-09-11,61.77
4957,2007-09-11,73.27
6306,2007-09-11,43.05
6885,2007-09-11,259.55
8097,2007-09-11,206.29
8550,2007-09-11,32.92
8769,2007-09-11,172.05
10865,2007-09-11,170.45
11052,2007-09-11,77.46
12217,2007-09-11,82.69
14067,2007-09-11,21.51
16016,2007-09-11,392.55
17526,2007-09-11,156.61
21495,2007-09-11,412.88
21629,2007-09-11,162.39
1321,2007-09-12,426.58
1994,2007-09-12,277.99
3551,2007-09-12,295.49
7382,2007-09-12,29.91
7454,2007-09-12,187.39
10254,2007-09-12,205.82
12786,2007-09-12,305.45
15371,2007-09-12,129.48
18687,2007-09-12,81
21056,2007-09-12,126.19
21243,2007-09-12,51.98
1400,2007-09-13,147.35
2810,2007-09-13,148.84
2966,2007-09-13,174.38
5417,2007-09-13,266.35
5435,2007-09-13,207.9
6028,2007-09-13,17.87
16504,2007-09-13,137.64
17890,2007-09-13,129.46
19760,2007-09-13,148.47
4721,2007-09-14,276.68
9484,2007-09-14,479.71
10859,2007-09-14,229.99
10896,2007-09-14,123.9
13397,2007-09-14,481.6
16533,2007-09-14,412.2
19755,2007-09-14,240.93
21611,2007-09-14,238.11
24384,2007-09-14,403.12
24929,2007-09-14,281.75
2767,2007-09-15,205.06
2836,2007-09-15,58.43
5144,2007-09-15,17.48
8476,2007-09-15,63.5
8807,2007-09-15,36.78
12398,2007-09-15,137.86
14081,2007-09-15,63.69
17126,2007-09-15,358.76
18486,2007-09-15,34.3
18908,2007-09-15,468.17
19099,2007-09-15,178.43
20657,2007-09-15,196.1
20753,2007-09-15,71.96
22449,2007-09-15,194.46
23074,2007-09-15,221.95
25081,2007-09-15,2999.56
3262,2007-09-16,150.66
3400,2007-09-16,229.88
9256,2007-09-16,231.76
9302,2007-09-16,261.3
13006,2007-09-16,227.71
21022,2007-09-16,24.03
22376,2007-09-16,245.78
23595,2007-09-16,104.29
24696,2007-09-16,51.05
2653,2007-09-17,91.2
2811,2007-09-17,355.74
3961,2007-09-17,450.29
8301,2007-09-17,95.19
8466,2007-09-17,72.66
8801,2007-09-17,55.61
10815,2007-09-17,347.24
12229,2007-09-17,45.46
17881,2007-09-17,141.31
19467,2007-09-17,117.03
24578,2007-09-17,6.38
2820,2007-09-18,153.35
5456,2007-09-18,77.18
5671,2007-09-18,207.04
5713,2007-09-18,38.98
6069,2007-09-18,376.88
6343,2007-09-18,196.58
6381,2007-09-18,47.09
7548,2007-09-18,91.95
8372,2007-09-18,407.69
10900,2007-09-18,199.76
11001,2007-09-18,98.85
11849,2007-09-18,117.09
14154,2007-09-18,31.1
14530,2007-09-18,126.29
16417,2007-09-18,41.94
16633,2007-09-18,283.99
3072,2007-09-19,22.42
6627,2007-09-19,6.78
7891,2007-09-19,75.29
11057,2007-09-19,142.76
13533,2007-09-19,114.36
15379,2007-09-19,22.22
17281,2007-09-19,94.02
18961,2007-09-19,367.67
23133,2007-09-19,310.75
23746,2007-09-19,74.94
426,2007-09-20,179.11
499,2007-09-20,134.24
1247,2007-09-20,126.51
4504,2007-09-20,45.67
7704,2007-09-20,240.62
9245,2007-09-20,345.02
10138,2007-09-20,139.06
10935,2007-09-20,292.29
11071,2007-09-20,312.39
11162,2007-09-20,322.31
12443,2007-09-20,191.48
13359,2007-09-20,203.59
16088,2007-09-20,25.17
17153,2007-09-20,68.42
19458,2007-09-20,435.85
19803,2007-09-20,7.38
20595,2007-09-20,194.43
24544,2007-09-20,304.72
930,2007-09-21,134.62
5524,2007-09-21,144.24
7514,2007-09-21,2.46
7647,2007-09-21,149.6
13214,2007-09-21,154.71
14028,2007-09-21,34.63
18654,2007-09-21,9.96
19171,2007-09-21,100.71
19329,2007-09-21,380.87
21809,2007-09-21,35.28
24559,2007-09-21,201.19
25123,2007-09-21,575.13
414,2007-09-22,224.31
4155,2007-09-22,122.83
4584,2007-09-22,84.61
4635,2007-09-22,157.84
4733,2007-09-22,75.98
7122,2007-09-22,316.7
9008,2007-09-22,225.75
9133,2007-09-22,137.32
9484,2007-09-22,466.92
10133,2007-09-22,5.12
11284,2007-09-22,324
15689,2007-09-22,195.01
2391,2007-09-23,1.55
3860,2007-09-23,324.71
6524,2007-09-23,239.98
7188,2007-09-23,271.48
10342,2007-09-23,140.16
16533,2007-09-23,414.08
17686,2007-09-23,34.5
19945,2007-09-23,43.19
41,2007-09-24,438.21
1407,2007-09-24,22.32
3062,2007-09-24,115.7
4984,2007-09-24,147
7922,2007-09-24,166.06
8197,2007-09-24,95.82
8495,2007-09-24,310.34
16525,2007-09-24,179.01
16916,2007-09-24,381.63
17480,2007-09-24,20.81
18275,2007-09-24,111.44
23321,2007-09-24,302.65
25000,2007-09-24,175.44
3294,2007-09-25,154.16
3677,2007-09-25,388.72
4624,2007-09-25,48.28
4762,2007-09-25,62.03
4840,2007-09-25,89.73
9522,2007-09-25,5.9
10213,2007-09-25,222.87
11348,2007-09-25,51.53
11447,2007-09-25,475.49
13902,2007-09-25,221.52
15593,2007-09-25,290.29
20135,2007-09-25,337.92
21363,2007-09-25,170.06
25002,2007-09-25,5143.5
714,2007-09-26,190.79
969,2007-09-26,39.16
3862,2007-09-26,482
4628,2007-09-26,484.23
5994,2007-09-26,244.72
7197,2007-09-26,27.79
7787,2007-09-26,407.75
8250,2007-09-26,59.7
8892,2007-09-26,90.53
9700,2007-09-26,157.71
10520,2007-09-26,232.51
12791,2007-09-26,181.55
14410,2007-09-26,235.95
15322,2007-09-26,228.6
15693,2007-09-26,50.04
21864,2007-09-26,64.67
25276,2007-09-26,993.87
905,2007-09-27,21.94
1913,2007-09-27,48.16
1941,2007-09-27,82.22
2863,2007-09-27,222.06
4446,2007-09-27,61.01
4580,2007-09-27,139.77
6930,2007-09-27,31.33
7057,2007-09-27,156.85
10540,2007-09-27,56.91
14635,2007-09-27,149.07
14932,2007-09-27,2.33
19634,2007-09-27,27.08
19759,2007-09-27,280.41
19885,2007-09-27,462.92
20297,2007-09-27,29.63
20553,2007-09-27,140.23
2156,2007-09-28,112.08
2427,2007-09-28,35.68
4944,2007-09-28,69.13
5020,2007-09-28,117.79
6374,2007-09-28,471.63
6649,2007-09-28,66.07
10318,2007-09-28,14.14
11959,2007-09-28,246.36
12188,2007-09-28,217.15
14285,2007-09-28,270.16
14464,2007-09-28,71.09
21203,2007-09-28,15.99
22075,2007-09-28,348.25
23908,2007-09-28,383.9
24870,2007-09-28,88.47
3719,2007-09-29,1.18
4226,2007-09-29,95.99
7480,2007-09-29,240.39
8945,2007-09-29,405
9283,2007-09-29,28.08
10154,2007-09-29,37.21
12068,2007-09-29,30.68
16742,2007-09-29,437.93
16773,2007-09-29,450.24
21008,2007-09-29,141.46
2574,2007-09-30,144.91
5508,2007-09-30,196.73
7698,2007-09-30,260
12115,2007-09-30,382.33
16316,2007-09-30,201.9
16872,2007-09-30,149.94
19966,2007-09-30,450.33
21627,2007-09-30,93.17
22193,2007-09-30,476.31
23732,2007-09-30,103.96
24720,2007-09-30,153.48
3118,2007-10-01,13.23
5105,2007-10-01,98.88
8152,2007-10-01,77.8
8656,2007-10-01,310.49
14483,2007-10-01,151.08
20592,2007-10-01,70.35
22018,2007-10-01,12.58
23303,2007-10-01,45.3
4116,2007-10-02,289.97
6583,2007-10-02,98.61
8268,2007-10-02,223.11
8398,2007-10-02,119.55
11487,2007-10-02,46.98
15473,2007-10-02,33.7
15603,2007-10-02,53.15
19727,2007-10-02,211.28
97,2007-10-03,69.38
2549,2007-10-03,172.54
3355,2007-10-03,453.03
5502,2007-10-03,94.88
6678,2007-10-03,59.78
7421,2007-10-03,321.32
7640,2007-10-03,38.42
18593,2007-10-03,356.22
19723,2007-10-03,315.25
20065,2007-10-03,288.45
20903,2007-10-03,227.77
21897,2007-10-03,244.74
23992,2007-10-03,108.44
24541,2007-10-03,183.23
1561,2007-10-04,296.32
1802,2007-10-04,275.14
4836,2007-10-04,172.76
7354,2007-10-04,99.91
7597,2007-10-04,102.52
9209,2007-10-04,281.23
10528,2007-10-04,159.32
12174,2007-10-04,268.73
12809,2007-10-04,36.25
15110,2007-10-04,202.13
15846,2007-10-04,24.87
21317,2007-10-04,70.33
22595,2007-10-04,375.13
24096,2007-10-04,277.27
3153,2007-10-05,275.78
